game_id,player,period,start_event,end_event,start_time,end_time,home_lineup,away_lineup,def_rebounds,assists,3pt_made,points,2pt_made,fouls,off_rebounds,ft_made,turnovers,steals
,Payton Pritchard,1,89,115,5:54,4:11,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Svi Mykhailiuk', 'Xavier Tillman')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Johnny Davis', 'Patrick Baldwin Jr.')",,1.0,,,,,,,,
,Jared Butler,1,115,132,4:11,3:04,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,,,2.0,1.0,,,,,
,Xavier Tillman,1,115,132,4:11,3:04,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,,1.0,3.0,,,,,1.0,
,Justin Champagnie,1,115,132,4:11,3:04,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,,,2.0,1.0,,,,,
,Eugene Omoruyi,1,115,132,4:11,3:04,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,1.0,,,,,,,,
,Payton Pritchard,1,115,132,4:11,3:04,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,1.0,,,,,,,,
,Deni Avdija,1,132,168,3:04,0:06,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",1.0,,,2.0,1.0,,,,,
,Xavier Tillman,1,132,168,3:04,0:06,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,,,6.0,3.0,,1.0,,,
,Eugene Omoruyi,1,132,168,3:04,0:06,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",1.0,,,4.0,2.0,,,,,
,Justin Champagnie,1,132,168,3:04,0:06,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,1.0,,,,,,,,
,Oshae Brissett,1,132,168,3:04,0:06,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",1.0,1.0,,,,,,,,
,Jaden Springer,1,132,168,3:04,0:06,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,,,2.0,1.0,,,,,
,Jared Butler,1,132,168,3:04,0:06,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",1.0,,,2.0,1.0,1.0,,,,
,Jules Bernard,1,132,168,3:04,0:06,"('Drew Peterson', 'Jaden Springer', 'Oshae Brissett', 'Payton Pritchard', 'Xavier Tillman')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,1.0,,,,,,,,
,Payton Pritchard,1,168,186,0:06,11:51,"('Drew Peterson', 'Jaden Springer', 'Jordan Walsh', 'Oshae Brissett', 'Payton Pritchard')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,,,,,1.0,,,,
,Jared Butler,1,168,186,0:06,11:51,"('Drew Peterson', 'Jaden Springer', 'Jordan Walsh', 'Oshae Brissett', 'Payton Pritchard')","('Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,,1.0,3.0,,,,,,
,Jordan Walsh,2,186,216,11:51,9:52,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Oshae Brissett', 'Sam Hauser')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Justin Champagnie')",1.0,,,,,,,,,
,Anthony Gill,2,186,216,11:51,9:52,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Oshae Brissett', 'Sam Hauser')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Justin Champagnie')",1.0,,,,,1.0,,,,
,Justin Champagnie,2,186,216,11:51,9:52,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Oshae Brissett', 'Sam Hauser')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Justin Champagnie')",1.0,,,5.0,2.0,,1.0,1.0,,1.0
,Jared Butler,2,186,216,11:51,9:52,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Oshae Brissett', 'Sam Hauser')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Justin Champagnie')",,1.0,,,,,,,,
,Oshae Brissett,2,186,216,11:51,9:52,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Oshae Brissett', 'Sam Hauser')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Justin Champagnie')",,,,,,,,,1.0,
,Sam Hauser,2,186,216,11:51,9:52,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Oshae Brissett', 'Sam Hauser')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Justin Champagnie')",1.0,,,,,,,,,
,JD Davison,2,186,216,11:51,9:52,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Oshae Brissett', 'Sam Hauser')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Justin Champagnie')",,,,1.0,,1.0,,1.0,,
,Neemias Queta,2,186,216,11:51,9:52,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Oshae Brissett', 'Sam Hauser')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Justin Champagnie')",1.0,,,,,,,,,
,Corey Kispert,2,186,216,11:51,9:52,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Oshae Brissett', 'Sam Hauser')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Justin Champagnie')",1.0,,,,,,,,,
,Anthony Gill,2,216,229,9:52,9:06,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Jules Bernard')",,1.0,,,,,1.0,,,
,Corey Kispert,2,216,229,9:52,9:06,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Jules Bernard')",,,,2.0,1.0,,,,,
,Jules Bernard,2,216,229,9:52,9:06,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jared Butler', 'Jules Bernard')",1.0,,,2.0,1.0,,,,,
,Neemias Queta,2,229,246,9:06,7:43,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie')",1.0,,,2.0,1.0,,1.0,,,
,JD Davison,2,229,246,9:06,7:43,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie')",,1.0,,,,,,,,1.0
,Jules Bernard,2,229,246,9:06,7:43,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie')",,,,,,,,,1.0,
,Svi Mykhailiuk,2,229,246,9:06,7:43,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie')",,,1.0,3.0,,,,,,
,Deni Avdija,2,229,246,9:06,7:43,"('JD Davison', 'Jordan Walsh', 'Neemias Queta', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie')",1.0,,,,,,,,,
,JD Davison,2,246,272,7:43,5:59,"('JD Davison', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Jared Butler', 'Johnny Davis', 'Jules Bernard')",1.0,,,,,,,,1.0,
,Jared Butler,2,246,272,7:43,5:59,"('JD Davison', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Jared Butler', 'Johnny Davis', 'Jules Bernard')",,1.0,,,,,,,1.0,1.0
,Corey Kispert,2,246,272,7:43,5:59,"('JD Davison', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Jared Butler', 'Johnny Davis', 'Jules Bernard')",,,,2.0,1.0,,,,,
,Neemias Queta,2,246,272,7:43,5:59,"('JD Davison', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Jared Butler', 'Johnny Davis', 'Jules Bernard')",,,,2.0,1.0,,,,,
,Sam Hauser,2,246,272,7:43,5:59,"('JD Davison', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Jared Butler', 'Johnny Davis', 'Jules Bernard')",,1.0,1.0,3.0,,,,,,
,Anthony Gill,2,246,272,7:43,5:59,"('JD Davison', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Jared Butler', 'Johnny Davis', 'Jules Bernard')",,,,,,,1.0,,,
,Svi Mykhailiuk,2,246,272,7:43,5:59,"('JD Davison', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Jared Butler', 'Johnny Davis', 'Jules Bernard')",1.0,,,,,,,,,
,Payton Pritchard,2,246,272,7:43,5:59,"('JD Davison', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Jared Butler', 'Johnny Davis', 'Jules Bernard')",,1.0,,,,,,,,
,Luke Kornet,2,272,288,5:59,4:48,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Johnny Davis', 'Patrick Baldwin Jr.')",1.0,1.0,,2.0,1.0,,,,,
,Neemias Queta,2,272,288,5:59,4:48,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,,2.0,1.0,,,,,
,Johnny Davis,2,272,288,5:59,4:48,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,,2.0,1.0,,,,,
,Jared Butler,2,272,288,5:59,4:48,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Johnny Davis', 'Patrick Baldwin Jr.')",,1.0,,,,,,,,
,Svi Mykhailiuk,2,272,288,5:59,4:48,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Johnny Davis', 'Patrick Baldwin Jr.')",,1.0,,,,,,,,
,Patrick Baldwin Jr.,2,272,288,5:59,4:48,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,,,,1.0,,,,
,Luke Kornet,2,291,292,4:48,4:32,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,,1.0,,,,1.0,,
,Johnny Davis,2,292,305,4:32,3:11,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Johnny Davis', 'Patrick Baldwin Jr.')",,1.0,,2.0,1.0,1.0,,,,
,Corey Kispert,2,292,305,4:32,3:11,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Johnny Davis', 'Patrick Baldwin Jr.')",,1.0,,,,,,,,
,Payton Pritchard,2,292,305,4:32,3:11,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,,2.0,1.0,,,,,
,Svi Mykhailiuk,2,292,305,4:32,3:11,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Johnny Davis', 'Patrick Baldwin Jr.')",,2.0,,,,,,,,
,Eugene Omoruyi,2,292,305,4:32,3:11,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,2.0,6.0,,,,,,
,Neemias Queta,2,292,305,4:32,3:11,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,,2.0,1.0,,,,,
,Neemias Queta,2,309,310,3:11,3:03,"('Luke Kornet', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,,1.0,,,,1.0,,
,Svi Mykhailiuk,2,310,317,3:03,2:51,"('Jaden Springer', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Patrick Baldwin Jr.')",,,,,,1.0,,,,
,Corey Kispert,2,310,317,3:03,2:51,"('Jaden Springer', 'Neemias Queta', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Patrick Baldwin Jr.')",,,,2.0,,,,2.0,,
,Jared Butler,2,317,355,2:51,11:48,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Patrick Baldwin Jr.')",,,,4.0,1.0,,1.0,2.0,1.0,
,Jaden Springer,2,317,355,2:51,11:48,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Patrick Baldwin Jr.')",,,,,,1.0,,,,1.0
,Payton Pritchard,2,317,355,2:51,11:48,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Patrick Baldwin Jr.')",,,4.0,14.0,1.0,,,,,
,Luke Kornet,2,317,355,2:51,11:48,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Patrick Baldwin Jr.')",,1.0,,,,,,,,
,Svi Mykhailiuk,2,317,355,2:51,11:48,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Patrick Baldwin Jr.')",1.0,,,,,,,,,
,Eugene Omoruyi,2,317,355,2:51,11:48,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Patrick Baldwin Jr.')",,1.0,,2.0,1.0,,,,,
,Patrick Baldwin Jr.,2,317,355,2:51,11:48,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Eugene Omoruyi', 'Jared Butler', 'Patrick Baldwin Jr.')",1.0,,,,,,,,,
,Luke Kornet,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",1.0,1.0,,,,,,,,
,Svi Mykhailiuk,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",,1.0,1.0,3.0,,,,,1.0,
,Corey Kispert,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",,1.0,,,,,,,,1.0
,Jordan Walsh,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",1.0,,,,,,,,,1.0
,Patrick Baldwin Jr.,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",2.0,,,,,,,,1.0,
,Payton Pritchard,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",2.0,,,6.0,3.0,1.0,1.0,,,
,Deni Avdija,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",,1.0,1.0,5.0,1.0,,,,,
,Anthony Gill,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",,1.0,1.0,5.0,1.0,,,,,
,Sam Hauser,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,2.0,8.0,1.0,,,,,1.0
,Johnny Davis,3,355,401,11:48,6:41,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Anthony Gill', 'Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Patrick Baldwin Jr.')",,,,,,,,,1.0,
,Payton Pritchard,3,401,418,6:41,5:21,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Justin Champagnie', 'Patrick Baldwin Jr.')",1.0,,,,,,,,,
,Corey Kispert,3,401,418,6:41,5:21,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Justin Champagnie', 'Patrick Baldwin Jr.')",1.0,1.0,,,,,,,,
,Justin Champagnie,3,401,418,6:41,5:21,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,,,2.0,1.0,,,,,
,Sam Hauser,3,401,418,6:41,5:21,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Justin Champagnie', 'Patrick Baldwin Jr.')",1.0,,,2.0,1.0,,,,,
,Luke Kornet,3,401,418,6:41,5:21,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,1.0,,1.0,,,1.0,1.0,,
,Patrick Baldwin Jr.,3,401,418,6:41,5:21,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,,,,,1.0,,,,
,Luke Kornet,3,422,423,5:21,5:07,"('Jordan Walsh', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Johnny Davis', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,,,1.0,,,,1.0,,
,Payton Pritchard,3,423,437,5:07,3:57,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie', 'Patrick Baldwin Jr.')",1.0,1.0,,2.0,1.0,,,,,
,Patrick Baldwin Jr.,3,423,437,5:07,3:57,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,,1.0,3.0,,,,,,
,Deni Avdija,3,423,437,5:07,3:57,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,1.0,,,,,,,,
,Sam Hauser,3,423,437,5:07,3:57,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie', 'Patrick Baldwin Jr.')",,1.0,1.0,3.0,,,1.0,,,
,Luke Kornet,3,423,437,5:07,3:57,"('Jaden Springer', 'Luke Kornet', 'Payton Pritchard', 'Sam Hauser', 'Svi Mykhailiuk')","('Corey Kispert', 'Deni Avdija', 'Jules Bernard', 'Justin Champagnie', 'Patrick Baldwin Jr.')",1.0,,,2.0,1.0,,,,,
,Jules Bernard,3,437,502,3:57,11:36,"('Drew Peterson', 'Jaden Springer', 'Neemias Queta', 'Payton Pritchard', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,,1.0,3.0,,,1.0,,,
,Eugene Omoruyi,3,437,502,3:57,11:36,"('Drew Peterson', 'Jaden Springer', 'Neemias Queta', 'Payton Pritchard', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,1.0,1.0,7.0,2.0,,1.0,,,
,Justin Champagnie,3,437,502,3:57,11:36,"('Drew Peterson', 'Jaden Springer', 'Neemias Queta', 'Payton Pritchard', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",2.0,,,,,1.0,,,,
,Neemias Queta,3,437,502,3:57,11:36,"('Drew Peterson', 'Jaden Springer', 'Neemias Queta', 'Payton Pritchard', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",1.0,,,2.0,,,1.0,2.0,,
,Jared Butler,3,437,502,3:57,11:36,"('Drew Peterson', 'Jaden Springer', 'Neemias Queta', 'Payton Pritchard', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,1.0,1.0,3.0,,,,,1.0,
,Corey Kispert,3,437,502,3:57,11:36,"('Drew Peterson', 'Jaden Springer', 'Neemias Queta', 'Payton Pritchard', 'Svi Mykhailiuk')","('Corey Kispert', 'Eugene Omoruyi', 'Jared Butler', 'Jules Bernard', 'Justin Champagnie')",,3.0,,2.0,1.0,,,,,
